Latitude, Heading, Longitude, Heading, Time, GPS Altitude, GPS Altitude Units, PMS 1.0, PMS 2.5, PMS 10.0, Gas ADC, Gas Oxidizing, Gas Reducing, Gas NH3, Noise Low, Noise Mid, Noise High, Noise Total, Temperature, Humidity, Pressure, Altitude, Lux, Proximity
5044.63495,N,00148.98019,W,182145.00,0.0,M,18,28,29,None,224000.00000000012,547921.5686274517,156413.79310344835,1.2906634460693627,0.09301127677455674,0.035722433812679324,0.4731323855521996,19.394129538837387,62.67294352344597,1016.1074114647765,-23.762159450333556,131.8234,3
5044.63735,N,00148.97766,W,182146.00,0.0,M,17,28,29,None,220233.18385650223,536307.6923076926,149333.33333333334,1.2630872010419318,0.14735139508275538,0.1369708006924055,0.5158031322723643,19.40726235956538,62.52448265358501,1016.0974731583469,-23.67960657073691,166.18875,0
5044.63992,N,00148.97524,W,182147.00,0.0,M,15,26,29,None,221477.4774774775,530666.6666666667,149333.33333333334,1.5986364089798852,0.177707860479356,0.17855154111049087,0.6516319368565774,19.412707676037464,62.46166201114534,1016.0914771064538,-23.629799846010144,159.5412,0
5044.64243,N,00148.97298,W,182148.00,0.0,M,15,26,29,None,219000.0000000001,530666.6666666667,148651.16279069768,1.2619616839114298,0.1383923154255601,0.12679641979511924,0.5090501397107031,19.426801437843825,62.34764679191916,1016.0814619837895,-23.546607830858676,119.6559,1
5044.64494,N,00148.97081,W,182149.00,0.0,M,16,27,29,None,221477.4774774775,536307.6923076926,152108.10810810814,1.1590657928708124,0.0851978692349896,0.023690798947454413,0.42265148701775207,19.441535827540157,62.11891219196033,1016.0808657531279,-23.54165513665714,156.661,0
5044.64771,N,00148.96916,W,182150.00,0.0,M,16,27,28,None,221477.4774774775,536307.6923076926,150020.06688963214,1.7874240107841695,0.1377475136323711,0.08998078447771912,0.6717174362980866,19.45082490054158,61.93004123522361,1016.081252357068,-23.5448665301243,152.55945,1
5044.65063,N,00148.96756,W,182151.00,0.0,M,17,29,29,None,220233.18385650223,547921.5686274517,150711.4093959732,2.415725298164411,0.13454825481585156,0.0535953868822165,0.8679563132874931,19.471965553005454,61.408903206355454,1016.074581181145,-23.489451097924427,195.0425,0
5044.65361,N,00148.96562,W,182152.00,0.0,M,17,29,29,None,225278.53881278538,599319.1489361702,165582.7338129497,2.676602213524717,0.2111266576402884,0.13447577681647024,1.0074015493271586,19.48926245415935,61.10555988844752,1016.0665382200029,-23.42264027084352,150.5664,7
5044.65675,N,00148.96345,W,182153.00,0.0,M,16,28,28,None,227870.96774193554,585666.6666666671,157148.78892733564,2.560685194423103,0.19938765085999338,0.12519449875535638,0.9617557813461509,19.49727027989029,60.652485034822924,1016.0480811338305,-23.269320344072113,208.0671,4
5044.65988,N,00148.96150,W,182154.00,0.0,M,16,27,28,None,224000.00000000012,579051.5463917528,153523.80952380958,1.7959530565348856,0.1793545075646217,0.1610411499637191,0.7121162380210754,19.498871845121744,60.47460401282793,1016.0356984241066,-23.166457982156135,223.1365,0
5044.66291,N,00148.95977,W,182155.00,0.0,M,16,27,28,None,226568.80733944956,585666.6666666671,155683.8487972509,2.9851148239881975,0.24506220882964855,0.23462179066579517,1.1549329411612137,19.505278106331776,60.27396766175804,1016.0078950995536,-22.93549388044385,153.99955,2
5044.66593,N,00148.95798,W,182156.00,0.0,M,16,27,28,None,229185.18518518528,579051.5463917528,163217.0818505338,3.2597186311687447,0.18811704323289735,0.03557403838184813,1.16113657092783,19.513606246584665,59.97005134125441,1015.9816110983547,-22.717146194957724,172.35885,3
5044.66898,N,00148.95609,W,182157.00,0.0,M,16,28,28,None,238736.84210526323,606365.5913978496,158634.14634146346,5.323246972781235,0.26568759619588533,0.0693780939845008,1.886104220987207,19.522895327004154,59.78672564738455,1015.958593255171,-22.525927533626295,159.207,1
5044.67185,N,00148.95341,W,182158.00,0.0,M,16,28,29,None,247448.275862069,686168.6746987961,188444.4444444445,7.065421918842555,0.9065129804262196,0.29007188993499583,2.7540022630679233,19.52321564013912,59.66615285999854,1015.9658109355942,-22.585888141891154,95.382,0
5044.67501,N,00148.95137,W,182159.00,0.0,M,15,27,29,None,243029.12621359227,592421.0526315796,158634.14634146346,4.661121399548481,0.31844822405689605,0.15893461715087107,1.7128347469187493,19.51809063011608,59.597017955603235,1015.9556291709904,-22.501303416036475,136.1019,0
5044.67827,N,00148.94972,W,182200.00,0.0,M,15,28,29,None,241584.54106280193,585666.6666666671,157148.78892733564,3.956978561764406,0.22775262143342404,0.04955820088619746,1.411429794694676,19.507199984783462,59.67118596240899,1015.9693015253764,-22.61488596129214,153.99955,4
5044.68159,N,00148.94812,W,182201.00,0.0,M,15,28,28,None,247448.275862069,613565.2173913048,170470.58823529416,5.150791219047147,0.2581523581255433,0.06622148307891901,1.8250550200838698,19.507199984783462,59.527629752212704,1015.9726443350264,-22.642656032430384,94.58905,0
5044.68491,N,00148.94676,W,182202.00,0.0,M,16,27,27,None,252000.00000000015,592421.0526315796,160901.40845070424,4.70139688575649,0.3341087643477622,0.05607525676774822,1.6971936356240003,19.505918732477788,59.757259766538866,1015.9688453022629,-22.611095925716047,145.21225,0
5044.68842,N,00148.94618,W,182203.00,0.0,M,15,27,28,None,253547.73869346734,585666.6666666671,159384.61538461546,5.157959973806623,0.2897606169784852,0.15665334358165411,1.8681246447889208,19.503676540986636,60.06721023884951,1015.9818359141543,-22.719013814685237,144.4718,1
5044.69198,N,00148.94609,W,182204.00,0.0,M,16,28,28,None,268210.52631578955,628444.4444444444,179114.50381679388,7.6192899078100735,0.40582557757986853,0.26006592750278684,2.76172713763091,19.464598355372527,60.84037706895731,1015.9821235843878,-22.72140358664524,133.83815,0
5044.69572,N,00148.94545,W,182205.00,0.0,M,16,28,29,None,259897.4358974359,599319.1489361702,169641.02564102566,6.061382529582063,0.3292169821287974,0.26627611782395466,2.2189585431782715,19.37427015502508,61.57630965885892,1016.0109254739742,-22.960667654663183,144.58725,0
5044.69945,N,00148.94472,W,182206.00,0.0,M,16,28,30,None,266513.08900523564,620923.0769230776,174711.61048689144,6.264525228746883,0.27573866541151637,0.02345577912691314,2.187906557761771,19.25447331955811,62.49951982089161,1016.0642494533707,-23.403627991850755,148.90755,0
5044.70344,N,00148.94364,W,182207.00,0.0,M,16,27,29,None,264833.3333333335,599319.1489361702,175578.94736842104,9.143867609543056,0.4338930380761483,0.27798381337751454,3.2852481536655724,19.19233277770145,62.87473483550524,1016.0696156122821,-23.44820343428908,117.8812,0
5044.70723,N,00148.94344,W,182208.00,0.0,M,16,27,29,None,273411.7647058824,620923.0769230776,173850.74626865675,7.726055437704505,0.5868529791352483,0.10855607776171937,2.807154831533824,19.056840919844422,63.58973875410756,1016.106766352024,-23.75680081920327,78.32315,0
5044.71123,N,00148.94366,W,182209.00,0.0,M,16,26,28,None,276972.97297297313,613565.2173913048,178220.5323193917,6.137577587898337,0.30764428517056536,0.15445020740776727,2.199890693492223,18.923271131422734,63.64561595211267,1016.1303199572908,-23.95244713039328,52.7073,0
5044.71547,N,00148.94330,W,182210.00,0.0,M,16,26,28,None,269925.9259259261,599319.1489361702,167188.40579710147,4.717184409123619,0.357119315442254,0.21734474352568597,1.7638828226971863,18.86465423632801,63.82000973069523,1016.1481255856509,-24.100345851767507,99.71325,0
5044.71978,N,00148.94303,W,182211.00,0.0,M,16,26,28,None,292022.5988700567,723746.8354430391,197497.94238683136,5.01130241882146,0.3071860919049632,0.25336239113484227,1.857283633953755,18.760873597404704,64.1922607578267,1016.1643085810124,-24.234764691826186,116.004,3
5044.72408,N,00148.94244,W,182212.00,0.0,M,17,27,28,None,273411.7647058824,592421.0526315796,164000.00000000003,4.143125728841934,0.2779787853357993,0.0753229404873093,1.4988091515550142,18.678233544356612,64.61125076502178,1016.1705132776879,-24.286301547171764,123.2045,3
5044.72838,N,00148.94234,W,182213.00,0.0,M,17,27,28,None,306352.9411764707,754526.3157894745,191389.55823293177,2.6636683150792533,0.3926606930963089,0.1729641284077616,1.0764310455277746,18.61673401910796,64.45331367639173,1016.2084924680406,-24.601755095803938,115.74195,1
5044.73235,N,00148.94188,W,182214.00,0.0,M,17,27,28,None,278782.6086956524,613565.2173913048,172148.14814814823,4.160070062306758,0.32053557575468167,0.09370530648107323,1.5247703148475045,18.604562243037275,64.08639311116703,1016.2116252480231,-24.627775407638353,136.71835,5
5044.73633,N,00148.94187,W,182215.00,0.0,M,16,26,27,None,288134.07821229054,644000.0000000005,177333.33333333337,3.7197881913454176,0.22137591625054714,0.13400812617438373,1.358390744590116,18.58085931540029,63.95919727859432,1016.2239604772237,-24.730228990154565,115.3356,0
5044.74022,N,00148.94254,W,182216.00,0.0,M,17,27,28,None,284331.4917127073,606365.5913978496,167188.40579710147,3.5912917173593564,0.21511798259714857,0.13390842612639284,1.3134393753609659,18.560359491113037,63.83790616228028,1016.2432864633843,-24.8907441707699,132.951,0
5044.74401,N,00148.94328,W,182217.00,0.0,M,17,27,28,None,284331.4917127073,599319.1489361702,165582.7338129497,3.3556769825666137,0.2175522556832976,0.2789828710122828,1.2840707030873981,18.52064109480782,64.32782945524305,1016.2406706395936,-24.86901815743782,155.00215,0
5044.74790,N,00148.94395,W,182218.00,0.0,M,17,27,28,None,284331.4917127073,599319.1489361702,168817.51824817527,2.0814421603589466,0.20037885491224955,0.08065626696818605,0.7874924274131274,18.498860046190952,64.58978552035957,1016.2645339315063,-25.067215685783687,120.54305,0
5044.75177,N,00148.94482,W,182219.00,0.0,M,17,27,28,None,288134.07821229054,592421.0526315796,170470.58823529416,2.025654614633576,0.18035645166945036,0.07404414110461147,0.7600184024692126,18.459461986311727,65.27964987474954,1016.2507589249111,-24.952807275670153,122.31735,0
5044.75533,N,00148.94580,W,182220.00,0.0,M,17,27,28,None,286222.2222222222,599319.1489361702,167188.40579710147,1.924072251646663,0.18137708631554694,0.2745458538877481,0.7933317306166527,18.424548272825838,65.46063087329917,1016.256115159854,-24.99729367028744,126.97185,0
5044.75878,N,00148.94696,W,182221.00,0.0,M,17,27,28,None,296000.00000000006,620923.0769230776,181837.8378378379,2.571323323691238,0.20185507924001536,0.27605720582231963,1.0164118695845243,18.393157973149595,65.87047016686431,1016.2573135609736,-25.007247006251237,89.0796,1
5044.76211,N,00148.94808,W,182222.00,0.0,M,17,27,28,None,292022.5988700567,606365.5913978496,171306.27306273067,1.9699087537064501,0.12288310358661757,0.13405903580628978,0.7422836310331191,18.38002529999394,66.13266629470728,1016.2404823717036,-24.867454475932846,51.54545,0
5044.76583,N,00148.94813,W,182223.00,0.0,M,17,27,28,None,286222.2222222222,592421.0526315796,168817.51824817527,2.0786821922587944,0.08245786531277044,0.028719069419758686,0.7299530423304411,18.35728335831775,66.51427795856301,1016.2410408831632,-24.872093259039072,41.0888,0
5044.76921,N,00148.94950,W,182224.00,0.0,M,17,27,28,None,284331.4917127073,585666.6666666671,168000.00000000006,1.989451761750028,0.21668877494649413,0.22816070821795947,0.8114337483048272,18.342228836698723,66.42763863098017,1016.2343600902681,-24.816605006805624,19.3274,0
5044.77250,N,00148.95044,W,182225.00,0.0,M,17,27,28,None,290067.4157303372,606365.5913978496,170470.58823529416,2.8479710133584244,0.19063017530509943,0.23995218991198933,1.0928511261918377,18.335502349127477,66.4386650285473,1016.2532049832548,-24.973123121416037,12.17185,0
5044.77558,N,00148.95081,W,182226.00,0.0,M,17,27,28,None,284331.4917127073,613565.2173913048,180923.07692307697,3.721298090044239,0.3015723339011674,0.16313382994828632,1.3953347512978977,18.333260186715144,66.56426581198096,1016.2461399788467,-24.9144443068897,44.20545,0
5044.77871,N,00148.95150,W,182227.00,0.0,M,17,27,28,None,288134.07821229054,599319.1489361702,177333.33333333337,3.5206376287866066,0.21188317880208002,0.09082455680442252,1.274448454797703,18.317565051388577,66.780478257815,1016.2484021911529,-24.93323328176715,2.074,0
5044.78192,N,00148.95196,W,182228.00,0.0,M,17,27,28,None,284331.4917127073,592421.0526315796,172148.14814814823,2.675148831071345,0.18293227179959137,0.13754711790823765,0.9985427402597247,18.292901272818927,66.96182677967123,1016.279122748658,-25.18838183583499,31.36995,0
5044.78483,N,00148.95295,W,182229.00,0.0,M,17,27,28,None,284331.4917127073,599319.1489361702,176452.83018867925,4.631115491657763,0.6764706129827707,0.2620236437749118,1.8565365828051483,18.26311256223473,67.12568838522391,1016.3079879312813,-25.428114945795933,59.49395,0
5044.78812,N,00148.95280,W,182230.00,0.0,M,17,27,27,None,280612.02185792354,579051.5463917528,168817.51824817527,3.9686776023554344,0.16645043687197342,0.05541940848080454,1.3968491492360708,18.247097130501082,67.18754287831845,1016.3280600616148,-25.594816140275835,92.26535,0
5044.79174,N,00148.95191,W,182231.00,0.0,M,17,27,27,None,286222.2222222222,592421.0526315796,169641.02564102566,4.581315760566777,0.30342164072515837,0.16003829791149293,1.681591899734476,18.209941339824788,67.4080230974806,1016.3496662610228,-25.774254963756295,99.84495,0
5044.79586,N,00148.95127,W,182232.00,0.0,M,17,27,27,None,282461.53846153856,592421.0526315796,172996.28252788106,3.638393818095722,0.32795202394903894,0.11874316170460394,1.3616963345831217,18.167340322788004,67.77088473142884,1016.3822217451306,-26.044621427745728,32.34735,1
5044.79937,N,00148.95068,W,182233.00,0.0,M,17,26,26,None,282461.53846153856,599319.1489361702,172148.14814814823,4.783389916281203,0.24601996919332617,0.2461524971004779,1.7585207941916687,18.125700250382305,68.34495278494187,1016.4096926810971,-26.27275633155284,2.4888,5
5044.80354,N,00148.94886,W,182234.00,0.0,M,17,26,26,None,282461.53846153856,592421.0526315796,174711.61048689144,5.85335381024305,0.2769931025545513,0.09292732368721701,2.0744247454949396,18.105520837589598,68.54346491983239,1016.416151159731,-26.326390634051492,12.17185,2
5044.80718,N,00148.94719,W,182235.00,0.0,M,17,26,26,None,278782.6086956524,606365.5913978496,183688.7159533074,5.062185149005039,0.46860062054523,0.07641355478556962,1.8690664414452796,18.05683401895187,69.21950644232915,1016.4302160959278,-26.4431916515286,50.56805,0
5044.81084,N,00148.94521,W,182236.00,0.0,M,18,28,29,None,271659.5744680853,585666.6666666671,172148.14814814823,3.32074338849597,0.20246737119963468,0.16433712797464212,1.2291826292234156,18.007186303311027,69.56427398138648,1016.4610124367761,-26.698932567967496,17.42775,2
5044.81500,N,00148.94341,W,182237.00,0.0,M,19,29,30,None,263170.98445595865,566222.2222222228,164788.53046594988,2.717463429126683,0.18610791335944693,0.2689995377526977,1.057523626746276,17.965866612409286,69.51014184567957,1016.4806397550319,-26.861919708995664,2.87705,5
5044.81852,N,00148.94223,W,182238.00,0.0,M,19,29,30,None,266513.08900523564,579051.5463917528,168817.51824817527,2.564797911977428,0.18879149816748744,0.12932998563879677,0.9609731319279039,17.938960777341368,69.11466157057878,1016.4758893129925,-26.822471814540588,3.85445,0
5044.82226,N,00148.94131,W,182239.00,0.0,M,19,30,31,None,268210.52631578955,585666.6666666671,168817.51824817527,3.5452511831043374,0.26786017589917677,0.21423993945023853,1.3424504328179176,17.93287493480748,68.6349512089144,1016.4907725532726,-26.946062444072506,17.42775,0
5044.82640,N,00148.93959,W,182240.00,0.0,M,19,30,31,None,268210.52631578955,592421.0526315796,171306.27306273067,2.467304726686411,0.15853421241339097,0.1668918503325626,0.9309102631441215,17.923906325505595,68.18924299140178,1016.4908553132642,-26.946749680073218,2.4888,0
5044.83022,N,00148.93820,W,182241.00,0.0,M,19,30,31,None,264833.3333333335,585666.6666666671,168817.51824817527,3.6317713253531982,0.2090726357419627,0.15487752074747188,1.3319071606142108,17.918461098864306,68.33727160940954,1016.4734590606764,-26.80229082712106,20.9133,6
5044.83356,N,00148.93785,W,182242.00,0.0,M,19,30,31,None,273411.7647058824,606365.5913978496,173850.74626865675,3.4961410940975566,0.21711906804697384,0.2122363038500586,1.3084988219981963,17.915258024522906,68.45119680748208,1016.4647952029921,-26.730345221165535,2.87705,0
5044.83737,N,00148.93644,W,182243.00,0.0,M,19,30,31,None,264833.3333333335,585666.6666666671,168000.00000000006,3.823818252127059,0.23138813135238423,0.07194506961204526,1.3757171510304962,17.907890953969126,68.51919494385395,1016.4708767936681,-26.780847456118323,25.1918,6
5044.84117,N,00148.93461,W,182244.00,0.0,M,19,30,31,None,271659.5744680853,613565.2173913048,174711.61048689144,3.930636062530869,0.5091299360656478,0.19724207091839938,1.5456693565049722,17.897961425043853,68.59272829567584,1016.4510211637712,-26.61596309593098,7.34,3
5044.84518,N,00148.93328,W,182245.00,0.0,M,20,32,33,None,268210.52631578955,592421.0526315796,168817.51824817527,2.360524227051148,0.1912165215188722,0.2088146460272278,0.9201851315324161,17.879703906968007,68.50594867713403,1016.4589875357508,-26.682117449834745,28.4929,0
5044.84937,N,00148.93240,W,182246.00,0.0,M,20,32,33,None,266513.08900523564,585666.6666666671,169641.02564102566,4.459199613225899,0.24670312241122844,0.1259033847432846,1.6106020401268042,17.86977438114411,68.73923378657005,1016.4724737625575,-26.794108830607293,34.1177,0
5044.85338,N,00148.93124,W,182247.00,0.0,M,20,32,33,None,275182.7956989248,599319.1489361702,174711.61048689144,3.7223465846449337,0.19004830820287114,0.19289517228852718,1.3684300217121106,17.847673182426025,68.90893434458157,1016.4957128048608,-26.987086036489366,35.464,0
5044.85677,N,00148.92892,W,182248.00,0.0,M,21,33,34,None,275182.7956989248,606365.5913978496,175578.94736842104,3.1614795962820814,0.21766733909971753,0.09249323236244308,1.1572133892480807,17.825892296231267,68.90179246282604,1016.5111463005896,-27.115243942929887,40.1114,5
5044.85987,N,00148.92581,W,182249.00,0.0,M,21,33,34,None,275182.7956989248,599319.1489361702,172996.28252788106,2.6621585578710953,0.40769663711427195,0.05467535840918972,1.0415101844648524,17.811158170315686,68.86659366092955,1016.5049644735379,-27.063910978089332,5.3852,0
5044.86434,N,00148.92655,W,182250.00,0.0,M,21,33,34,None,284331.4917127073,636134.8314606744,176452.83018867925,3.212514517752463,0.22553721264343263,0.05334339661719974,1.163798375671032,17.80347080122774,68.8318606299134,1016.5121753225177,-27.123788762175877,9.84815,0
5044.86879,N,00148.92693,W,182251.00,0.0,M,20,31,33,None,276972.97297297313,599319.1489361702,171306.27306273067,2.078103983702941,0.1651278326670161,0.20632751062051863,0.816519775663492,17.792900669801043,69.57263987663698,1016.5029202494138,-27.04693599188359,15.2885,3
5044.87306,N,00148.92842,W,182252.00,0.0,M,20,32,33,None,276972.97297297313,599319.1489361702,172148.14814814823,2.7271963823989105,0.30250867568249024,0.12111111354341678,1.0502720572082727,17.78937729293393,69.80621603481045,1016.5203934608286,-27.192030503040588,3.24595,0
5044.87701,N,00148.93001,W,182253.00,0.0,M,20,32,33,None,276972.97297297313,592421.0526315796,171306.27306273067,3.7468826398109227,0.2643349697459805,0.11800871753309274,1.3764087756966654,17.782971153527978,70.06808491014502,1016.5230678493525,-27.214237982400615,2.4888,0
5044.88086,N,00148.93184,W,182254.00,0.0,M,20,31,33,None,290067.4157303372,636134.8314606744,184625.00000000006,2.890782343280349,0.3352741279967623,0.08339392406225453,1.1031501317797885,17.77816654927194,70.18749485800998,1016.5200729206961,-27.189368811668857,10.82555,1
5044.88463,N,00148.93444,W,182255.00,0.0,M,19,31,32,None,284331.4917127073,606365.5913978496,173850.74626865675,3.00553748258382,0.31710244795686937,0.25355733548772674,1.1920657553428053,17.763112124259443,70.32899434826267,1016.525023119248,-27.23047404362057,2.01475,1
5044.88756,N,00148.93646,W,182256.00,0.0,M,18,29,30,None,288134.07821229054,636134.8314606744,182759.6899224806,3.599651312940693,0.7605493109175675,0.16514484394258466,1.5084484892669485,17.746135860768685,70.44754068465964,1016.5301073618681,-27.272692175835697,1.8962,0
5044.89084,N,00148.93901,W,182257.00,0.0,M,18,29,30,None,282461.53846153856,599319.1489361702,173850.74626865675,2.9624338503259957,0.20406101893389877,0.0972608181265636,1.0879185624621528,17.72755806664593,70.61726571941476,1016.5425251512993,-27.37580531595669,5.3852,5
5044.89351,N,00148.94250,W,182258.00,0.0,M,17,27,28,None,280612.02185792354,599319.1489361702,172996.28252788106,1.8207844201502954,0.25231412325693037,0.2828002798834304,0.7852996077635521,17.711542729954477,70.89544416784531,1016.5508720645441,-27.4451146984406,2.01475,6
5044.89576,N,00148.94636,W,182259.00,0.0,M,17,26,28,None,282461.53846153856,606365.5913978496,183688.7159533074,1.2673641044435178,0.16769226625058112,0.1032543873772276,0.5127702526904422,17.702894449322866,71.13420923301827,1016.538145518307,-27.33943843542368,5.3852,0
5044.89843,N,00148.95052,W,182300.00,0.0,M,16,25,26,None,280612.02185792354,613565.2173913048,180923.07692307697,3.2132824736139183,0.23913789324696158,0.18082295919954755,1.2110811086868092,17.682715131072133,71.49178908565933,1016.5545598363638,-27.47573631328644,1.6592,0
5044.90082,N,00148.95466,W,182301.00,0.0,M,15,24,25,None,278782.6086956524,613565.2173913048,180015.3256704981,2.5549330413543845,0.33496707013809146,0.07198060790833202,0.9872935731336027,17.660613978165294,71.5414820127805,1016.5327752077287,-27.294845155129714,3.24595,4
5044.90360,N,00148.95909,W,182302.00,0.0,M,15,23,24,None,276972.97297297313,592421.0526315796,174711.61048689144,2.616520329049283,0.4196299198577289,0.13760779416290636,1.0579193476899726,17.631466089129777,70.99236931148862,1016.5092607833525,-27.099586917321957,17.9811,0
5044.90653,N,00148.96382,W,182303.00,0.0,M,14,24,25,None,276972.97297297313,599319.1489361702,184625.00000000006,3.607748160851095,0.30465365562230395,0.09862482722810739,1.3370088812338354,17.619294445945364,70.58120028625233,1016.5040009886295,-27.05591032111558,66.4755,3
5044.90886,N,00148.96959,W,182304.00,0.0,M,14,24,25,None,282461.53846153856,599319.1489361702,176452.83018867925,1.4465500774662479,0.19458885542728505,0.2888402600679893,0.6433263976538407,17.583740444992237,70.21968422852876,1016.4798204253308,-26.85511596721974,26.907,0
5044.91179,N,00148.97539,W,182305.00,0.0,M,14,24,25,None,278782.6086956524,599319.1489361702,174711.61048689144,1.5102257499062983,0.18348078142831536,0.2828197691599432,0.6588421001648523,17.544342784621062,70.1086848684487,1016.4875634824285,-26.919414400083564,62.42615,0
5044.91519,N,00148.98086,W,182306.00,0.0,M,15,24,25,None,284331.4917127073,613565.2173913048,176452.83018867925,1.584059865471155,0.09784733983972047,0.05924292033339736,0.5803833752147576,17.51135126111949,70.10641288815341,1016.4726392204086,-26.795482806637512,103.8148,0
5044.91785,N,00148.98523,W,182307.00,0.0,M,16,25,26,None,284331.4917127073,606365.5913978496,178220.5323193917,1.6813643065812494,0.09770711229242124,0.11754336453022264,0.6322049278012977,17.494695350923575,70.12236041588761,1016.4715738386805,-26.786635783193045,76.8904,1
5044.92023,N,00148.98944,W,182308.00,0.0,M,16,25,26,None,286222.2222222222,628444.4444444444,185568.62745098048,1.6577949607089222,0.13215921040326256,0.04734844394536851,0.6124342050191843,17.45721956422242,70.09128855700851,1016.4541786655946,-26.642183675850806,29.04625,0
5044.92340,N,00148.99341,W,182309.00,0.0,M,17,25,26,None,275182.7956989248,592421.0526315796,174711.61048689144,1.7771718418990468,0.4135147637176123,0.06594733221658446,0.7522113126110811,17.426790518092822,70.20883601821286,1016.4335160678421,-26.470595786597396,14.86445,0
5044.92663,N,00148.99670,W,182310.00,0.0,M,17,25,26,None,271659.5744680853,592421.0526315796,175578.94736842104,1.7136641598033617,0.20222803832329259,0.1504899349978591,0.6887940443748378,17.408212789710614,70.38415231804508,1016.440908159463,-26.53198207102994,42.01105,0
5044.92920,N,00148.99979,W,182311.00,0.0,M,17,25,26,None,271659.5744680853,592421.0526315796,175578.94736842104,1.8490327739321009,0.12643510269966346,0.1480159820758023,0.7078279529025222,17.402126982968753,70.45208725855572,1016.4457706491091,-26.57236153746908,45.1277,3
5044.93198,N,00149.00324,W,182312.00,0.0,M,19,27,28,None,269925.9259259261,592421.0526315796,178220.5323193917,1.6161602392151861,0.17620430834071718,0.2563031766129592,0.6828892413896209,17.389314759590548,70.63347064870942,1016.4361044119581,-26.492090262083934,46.1051,0
5044.93492,N,00149.00646,W,182313.00,0.0,M,20,28,28,None,268210.52631578955,592421.0526315796,176452.83018867925,3.0270671959941957,0.7305366024672934,0.30214748918368284,1.3532504292150573,17.363370012820905,70.774039388207,1016.4312297194099,-26.451609147446423,74.8376,0
5044.93759,N,00149.01002,W,182314.00,0.0,M,20,29,29,None,268210.52631578955,592421.0526315796,176452.83018867925,1.7848779804350001,0.1685412328852916,0.11352227117296476,0.6889804948310855,17.321089700733957,71.32911080860627,1016.4241443267166,-26.39276934217666,90.1855,0
5044.94034,N,00149.01323,W,182315.00,0.0,M,20,28,29,None,268210.52631578955,592421.0526315796,176452.83018867925,1.3713587803106495,0.13397358853507105,0.16109060268130637,0.5554743238423423,17.28873886925651,71.69684741581283,1016.4202579482828,-26.360495231279682,89.0796,0
5044.94288,N,00149.01721,W,182316.00,0.0,M,20,30,31,None,263170.98445595865,592421.0526315796,178220.5323193917,1.5966500986567416,0.2906013816928842,0.044372051203659335,0.6438745105177618,17.227560595888008,72.07944605911615,1016.4250006915446,-26.399880940216683,64.9343,0
5044.94537,N,00149.02075,W,182317.00,0.0,M,20,30,31,None,268210.52631578955,599319.1489361702,177333.33333333337,2.6526135965780355,0.47122248813083945,0.22510600860473212,1.1163140311045356,17.170866630891418,72.19478212308796,1016.4272014858775,-26.418157199435473,28.06885,0
5044.94786,N,00149.02417,W,182318.00,0.0,M,20,31,32,None,266513.08900523564,599319.1489361702,177333.33333333337,2.0217943885135043,0.14230264753051897,0.06407293560458426,0.7427233238828692,17.14235950940674,72.18698868553115,1016.429695267144,-26.438866498335763,32.5318,4
5044.95044,N,00149.02790,W,182319.00,0.0,M,20,32,33,None,263170.98445595865,592421.0526315796,175578.94736842104,2.2673671673978983,0.38898864228993213,0.056897477647779464,0.9044177624452033,17.09399351490358,72.28582999990371,1016.4324213998473,-26.461505284013544,46.1051,2
5044.95297,N,00149.03129,W,182320.00,0.0,M,20,33,34,None,273411.7647058824,636134.8314606744,186519.6850393701,1.8592009517718266,0.18559345129113874,0.08141022108099252,0.7087348747146526,17.061002156041013,72.11271529923063,1016.409124343652,-26.2680365717652,61.6332,0
5044.95538,N,00149.03519,W,182321.00,0.0,M,21,34,35,None,280612.02185792354,644000.0000000005,184625.00000000006,1.592071441924349,0.18488856640914375,0.16642695125404067,0.6477956531958444,17.03954176403206,71.8835690120449,1016.4216741002834,-26.372255560966224,111.3495,0
5044.95780,N,00149.03913,W,182322.00,0.0,M,19,33,34,None,268210.52631578955,599319.1489361702,177333.33333333337,2.0617302949279606,0.24357807610708215,0.09637324214202406,0.8005605377256889,17.02160472388025,71.89363506188329,1016.4034612254446,-26.221007075160493,119.2184,0
5044.96007,N,00149.04242,W,182323.00,0.0,M,18,32,33,None,271659.5744680853,613565.2173913048,182759.6899224806,2.20967835416502,0.2773933975063053,0.1035942230113609,0.8635553248942287,17.01487833474248,71.90452077832667,1016.3939259645565,-26.14182080039638,57.9632,0
5044.96243,N,00149.04635,W,182324.00,0.0,M,17,31,31,None,271659.5744680853,599319.1489361702,178220.5323193917,2.937330197391257,0.32872425959104357,0.17201850277565922,1.1460243199193199,17.003987991487158,71.80132283791662,1016.3874462077507,-26.088008840545474,42.61955,0
5044.96478,N,00149.04952,W,182325.00,0.0,M,17,31,31,None,273411.7647058824,599319.1489361702,178220.5323193917,2.1450237875249463,0.13119288432016604,0.10470829784921122,0.7936416565647745,16.992136737084934,71.74356879346645,1016.3976786938188,-26.172985688109062,94.84,0
5044.96687,N,00149.05229,W,182326.00,0.0,M,17,31,31,None,275182.7956989248,606365.5913978496,178220.5323193917,1.7841309969363193,0.19777509909078225,0.27642167640555926,0.7527759241442203,16.97772305139597,71.78233972966095,1016.4152964975953,-26.319293125828096,83.87215,3
